"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"HYDROPOWER","2022-08-24","2458.87","2481.87","2446.5","2464.98","-99.00","643647668.9"
"HYDROPOWER","2022-08-23","2458.08","2459.87","2441.05","2453.38","-99.00","572747432.7"
"HYDROPOWER","2022-08-22","2470.21","2476.26","2430.63","2452.77","-99.01","748048666.3"
"HYDROPOWER","2022-08-21","2513.93","2528.01","2454.1","2469.61","-99.01","764577283.4"
"HYDROPOWER","2022-08-18","2429.15","2509.73","2429.02","2498.4","0.00","782132285.7"
"HYDROPOWER","2022-08-17","2412.84","2451.76","2408.63","2427.63","0.00","532752086.4"
"HYDROPOWER","2022-08-16","2488.15","2510.03","2405.46","2411.31","0.00","1059175675"
"HYDROPOWER","2022-08-15","2376.41","2490.51","2369.57","2490.51","0.00","615881707.9"
"HYDROPOWER","2022-08-14","2419.84","2441.55","2373.28","2384.78","0.00","424273304.8"
"HYDROPOWER","2022-08-11","2466","2500.04","2427.43","2429.99","0.00","466707923.4"
"HYDROPOWER","2022-08-10","2475.63","2496.62","2437.38","2461.78","0.00","478442365"
"HYDROPOWER","2022-08-09","2555.01","2559.78","2470.21","2474.13","0.00","758312545.4"
"HYDROPOWER","2022-08-08","2586.92","2619.22","2541.11","2552.13","0.00","769095080.3"
"HYDROPOWER","2022-08-07","2546.15","2589.36","2540.65","2578.95","0.00","662108451"
"HYDROPOWER","2022-08-05","2590.1","2590.09","2543.49","2552.73","0.00","773743249.1"
"HYDROPOWER","2022-08-04","2656.94","2659.78","2586.77","2592.26","0.00","1193278140.9"
"HYDROPOWER","2022-08-03","2609.24","2680.68","2596.81","2650.34","0.00","1390859349"
"HYDROPOWER","2022-08-02","2580.93","2608.3","2551.83","2607.64","0.00","866626438.1"
"HYDROPOWER","2022-08-01","2570.52","2626.1","2539.05","2579.35","0.00","1243634664.6"
"HYDROPOWER","2022-07-31","2540.65","2572.12","2540.25","2560.94","0.00","976736541.9"
"HYDROPOWER","2022-07-29","2544.37","2558.29","2508.88","2540.51","0.00","537255547.3"
"HYDROPOWER","2022-07-28","2514.81","2608.22","2498.87","2542.98","0.00","1557592451.7"
"HYDROPOWER","2022-07-27","2439.74","2513.64","2398.5","2513","0.00","1052479103.6"
"HYDROPOWER","2022-07-26","2490.92","2510.53","2430.7","2440.65","0.00","1153341887.8"
"HYDROPOWER","2022-07-25","2391.79","2497.61","2389.39","2488.96","0.00","1189553293"
"HYDROPOWER","2022-07-24","2305.68","2381.85","2299.39","2381.83","0.00","534971563.2"
"HYDROPOWER","2022-07-22","2344.58","2345.04","2287.41","2297.34","0.00","284251574.65"
"HYDROPOWER","2022-07-21","2340","2355.77","2320.32","2333.11","0.00","299156664.2"
"HYDROPOWER","2022-07-20","2359.33","2372.5","2335.99","2345.96","0.00","11452305.3"
"HYDROPOWER","2022-07-19","2346.63","2386.83","2344.99","2360.06","0.00","518549646"
"HYDROPOWER","2022-07-18","2316.9","2345","2290.06","2344.11","0.00","288770533.2"
"HYDROPOWER","2022-07-17","2346.22","2346.75","2308.67","2317.28","0.00","345388338.3"
