"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MANUFACTURE","2022-08-11","5405.81","5447.17","5315.52","5323.62","0.00","157633166.3"
"MANUFACTURE","2022-08-10","5405.92","5450.39","5314.12","5405.8","0.00","158323946.4"
"MANUFACTURE","2022-08-09","5449.08","5472.83","5365.8","5378.7","0.00","247824148"
"MANUFACTURE","2022-08-08","5470.65","5584.84","5427","5449.08","0.00","327480070"
"MANUFACTURE","2022-08-07","5440.7","5509.34","5417.82","5443.43","0.00","209368816"
"MANUFACTURE","2022-08-05","5508.54","5511.98","5425.4","5440.69","0.00","255887146.3"
"MANUFACTURE","2022-08-04","5577.95","5616.45","5505.47","5508.53","0.00","388889364.5"
"MANUFACTURE","2022-08-03","5593.56","5635.48","5572.72","5580.38","0.00","372940582.1"
"MANUFACTURE","2022-08-02","5596.27","5658.04","5530.92","5593.56","0.00","399458839.7"
"MANUFACTURE","2022-08-01","5508.85","5647.56","5501.41","5592.64","0.00","549451189.9"
"MANUFACTURE","2022-07-31","5381.4","5489.91","5376.15","5479.83","0.00","327494638.2"
"MANUFACTURE","2022-07-29","5345","5392.94","5315.76","5381.4","0.00","165543233.7"
"MANUFACTURE","2022-07-28","5369.72","5444.95","5310.75","5345","0.00","278256038.6"
"MANUFACTURE","2022-07-27","5350.06","5377.79","5276.4","5369.71","0.00","255137291.6"
"MANUFACTURE","2022-07-26","5433.47","5497.57","5332.92","5350.06","0.00","296197674.2"
"MANUFACTURE","2022-07-25","5302.61","5469.23","5299.89","5444.22","0.00","278206573.8"
"MANUFACTURE","2022-07-24","5244.51","5281.71","5178.2","5274.13","0.00","467251658.3"
"MANUFACTURE","2022-07-22","5286.64","5290.44","5170.59","5173.74","0.00","279126707.2"
"MANUFACTURE","2022-07-21","5299.9","5365.97","5267.21","5286.63","0.00","239756500.7"
"MANUFACTURE","2022-07-20","5236.48","5371.21","5236.48","5311.47","0.00","12498256.8"
"MANUFACTURE","2022-07-19","5172.29","5311.89","5172.29","5236.48","0.00","247538207.8"
"MANUFACTURE","2022-07-18","5134.58","5194.59","5096.57","5172.29","0.00","135136467.4"
"MANUFACTURE","2022-07-17","5100.41","5157.86","5084.76","5134.57","0.00","85532830.2"
"MANUFACTURE","2022-07-15","5105.98","5122.25","5060.7","5091.02","0.00","85753023.3"
"MANUFACTURE","2022-07-14","5080.71","5190.6","5043.81","5105.97","0.00","155787267.6"
"MANUFACTURE","2022-07-13","4926.98","5072.9","4926.98","5068.01","0.00","0"
"MANUFACTURE","2022-07-12","4861.09","4982.65","4850.66","4925.89","0.00","5121090"
"MANUFACTURE","2022-07-11","5027.61","5027.6","4838.31","4861.09","0.00","185154136.8"
"MANUFACTURE","2022-07-08","5176.58","5215.4","5026.54","5027.6","0.00","89351717.1"
"MANUFACTURE","2022-07-07","5236.27","5333.69","5136.85","5149.37","0.00","125671622.7"
"MANUFACTURE","2022-07-06","5171.86","5238.31","5063.48","5189.08","0.00","2936747.4"
"MANUFACTURE","2022-07-05","5317.21","5356.75","5160.38","5171.86","0.00","210774124.4"
"MANUFACTURE","2022-07-04","5380.73","5586.84","5256.46","5317.21","0.00","359183070.6"
"MANUFACTURE","2022-07-03","5112.18","5381.76","5085.33","5362.58","0.00","159457835.8"
"MANUFACTURE","2022-07-01","5143.65","5206.27","5067.68","5112.17","0.00","103929071"
"MANUFACTURE","2022-06-30","4893.23","5147.33","4893.22","5143.64","0.00","184597537"
"MANUFACTURE","2022-06-29","4764.61","4971.36","4731.63","4896.36","0.00","2873093"
"MANUFACTURE","2022-06-28","4813.01","4821.75","4734.03","4764.61","0.00","50004184.6"
"MANUFACTURE","2022-06-27","4893.26","5017.98","4810.06","4813.01","0.00","128159200.7"
"MANUFACTURE","2022-06-26","4569.79","4886.34","4569.79","4854.32","0.00","148493400.1"
"MANUFACTURE","2022-06-24","4540.18","4602.53","4475.22","4569.79","0.00","54895364.9"
"MANUFACTURE","2022-06-23","4636.15","4636.15","4498.13","4540.17","0.00","81342394.6"
"MANUFACTURE","2022-06-22","4690.14","4690.14","4624.99","4636.15","0.00","30861204.6"
"MANUFACTURE","2022-06-21","4598.31","4709.09","4585.72","4690.14","0.00","59128778.5"
"MANUFACTURE","2022-06-20","4727.9","4766.89","4584.32","4605","0.00","1818765"
"MANUFACTURE","2022-06-19","4721.9","4745.73","4658.67","4689.71","0.00","36885745"
"MANUFACTURE","2022-06-17","4730.01","4771","4707.62","4721.89","0.00","26807337.9"
"MANUFACTURE","2022-06-16","4704.59","4781.1","4665.04","4730","0.00","50276400.3"
"MANUFACTURE","2022-06-15","4782.28","4784.09","4670.85","4704.59","0.00","85936725.2"
"MANUFACTURE","2022-06-14","4849.91","4849.91","4755.76","4782.28","0.00","71790559"
"MANUFACTURE","2022-06-13","4938.97","4952.16","4847.01","4849.91","0.00","68689957.5"
"MANUFACTURE","2022-06-10","5002.28","5002.27","4887.83","4901.4","0.00","50798081.2"
"MANUFACTURE","2022-06-09","5044.89","5112.01","5001.3","5011.63","0.00","0"
"MANUFACTURE","2022-06-08","4890.14","5078.42","4849.1","5044.88","0.00","91224086.5"
"MANUFACTURE","2022-06-07","5028.03","5065.88","4877.5","4890.14","0.00","70038575.4"
"MANUFACTURE","2022-06-06","5006.93","5065.33","4974.42","5033.46","0.00","0"
"MANUFACTURE","2022-06-03","5095.8","5111.44","4982.72","5006.93","0.00","68583730.8"
"MANUFACTURE","2022-06-02","5137.16","5207.42","5093.98","5095.79","0.00","55098677.3"
"MANUFACTURE","2022-06-01","5170.21","5216.19","5123.13","5137.16","0.00","65409483"
"MANUFACTURE","2022-05-31","5250.29","5272.73","5140.23","5170.21","0.00","71454296"
"MANUFACTURE","2022-05-30","5377.89","5420.42","5250.29","5250.29","0.00","72080343.2"
